municipality_code,age_code,year_code,sex_code,year,sveitarfelag_source,age,sex,population
8401,-1,2020,0,2020,Sveitarfélagið Hornafjörður,Alls,Alls,2359
8401,-1,2021,0,2021,Sveitarfélagið Hornafjörður,Alls,Alls,2305
8401,-1,2022,0,2022,Sveitarfélagið Hornafjörður,Alls,Alls,2359
8401,-1,2023,0,2023,Sveitarfélagið Hornafjörður,Alls,Alls,2447
8401,-1,2024,0,2024,Sveitarfélagið Hornafjörður,Alls,Alls,2487
8401,-1,2025,0,2025,Sveitarfélagið Hornafjörður,Alls,Alls,2589
8401,-1,2026,0,2026,Sveitarfélagið Hornafjörður,Alls,Alls,2631
8401,6,1998,0,1998,Sveitarfélagið Hornafjörður, 6 ára,Alls,55
8401,6,1999,0,1999,Sveitarfélagið Hornafjörður, 6 ára,Alls,49
8401,6,2000,0,2000,Sveitarfélagið Hornafjörður, 6 ára,Alls,52
8401,6,2001,0,2001,Sveitarfélagið Hornafjörður, 6 ára,Alls,39
8401,6,2002,0,2002,Sveitarfélagið Hornafjörður, 6 ára,Alls,46
8401,6,2003,0,2003,Sveitarfélagið Hornafjörður, 6 ára,Alls,31
8401,6,2004,0,2004,Sveitarfélagið Hornafjörður, 6 ára,Alls,45
8401,6,2005,0,2005,Sveitarfélagið Hornafjörður, 6 ára,Alls,29
8401,6,2006,0,2006,Sveitarfélagið Hornafjörður, 6 ára,Alls,37
8401,6,2007,0,2007,Sveitarfélagið Hornafjörður, 6 ára,Alls,41
8401,6,2008,0,2008,Sveitarfélagið Hornafjörður, 6 ára,Alls,23
8401,6,2009,0,2009,Sveitarfélagið Hornafjörður, 6 ára,Alls,32
8401,6,2010,0,2010,Sveitarfélagið Hornafjörður, 6 ára,Alls,26
8401,6,2011,0,2011,Sveitarfélagið Hornafjörður, 6 ára,Alls,20
8401,6,2012,0,2012,Sveitarfélagið Hornafjörður, 6 ára,Alls,20
8401,6,2013,0,2013,Sveitarfélagið Hornafjörður, 6 ára,Alls,40
8401,6,2014,0,2014,Sveitarfélagið Hornafjörður, 6 ára,Alls,23
8401,6,2015,0,2015,Sveitarfélagið Hornafjörður, 6 ára,Alls,23
8401,6,2016,0,2016,Sveitarfélagið Hornafjörður, 6 ára,Alls,19
8401,6,2017,0,2017,Sveitarfélagið Hornafjörður, 6 ára,Alls,22
8401,6,2018,0,2018,Sveitarfélagið Hornafjörður, 6 ára,Alls,26
8401,6,2019,0,2019,Sveitarfélagið Hornafjörður, 6 ára,Alls,19
8401,6,2020,0,2020,Sveitarfélagið Hornafjörður, 6 ára,Alls,32
8401,6,2021,0,2021,Sveitarfélagið Hornafjörður, 6 ára,Alls,33
8401,6,2022,0,2022,Sveitarfélagið Hornafjörður, 6 ára,Alls,17
8401,6,2023,0,2023,Sveitarfélagið Hornafjörður, 6 ára,Alls,27
8401,6,2024,0,2024,Sveitarfélagið Hornafjörður, 6 ára,Alls,21
8401,6,2025,0,2025,Sveitarfélagið Hornafjörður, 6 ára,Alls,27
8401,6,2026,0,2026,Sveitarfélagið Hornafjörður, 6 ára,Alls,24
8401,7,1998,0,1998,Sveitarfélagið Hornafjörður, 7 ára,Alls,47
8401,7,1999,0,1999,Sveitarfélagið Hornafjörður, 7 ára,Alls,55
8401,7,2000,0,2000,Sveitarfélagið Hornafjörður, 7 ára,Alls,46
8401,7,2001,0,2001,Sveitarfélagið Hornafjörður, 7 ára,Alls,49
8401,7,2002,0,2002,Sveitarfélagið Hornafjörður, 7 ára,Alls,40
8401,7,2003,0,2003,Sveitarfélagið Hornafjörður, 7 ára,Alls,48
8401,7,2004,0,2004,Sveitarfélagið Hornafjörður, 7 ára,Alls,29
8401,7,2005,0,2005,Sveitarfélagið Hornafjörður, 7 ára,Alls,42
8401,7,2006,0,2006,Sveitarfélagið Hornafjörður, 7 ára,Alls,31
8401,7,2007,0,2007,Sveitarfélagið Hornafjörður, 7 ára,Alls,39
8401,7,2008,0,2008,Sveitarfélagið Hornafjörður, 7 ára,Alls,38
8401,7,2009,0,2009,Sveitarfélagið Hornafjörður, 7 ára,Alls,23
8401,7,2010,0,2010,Sveitarfélagið Hornafjörður, 7 ára,Alls,32
8401,7,2011,0,2011,Sveitarfélagið Hornafjörður, 7 ára,Alls,25
8401,7,2012,0,2012,Sveitarfélagið Hornafjörður, 7 ára,Alls,22
8401,7,2013,0,2013,Sveitarfélagið Hornafjörður, 7 ára,Alls,21
8401,7,2014,0,2014,Sveitarfélagið Hornafjörður, 7 ára,Alls,41
8401,7,2015,0,2015,Sveitarfélagið Hornafjörður, 7 ára,Alls,21
8401,7,2016,0,2016,Sveitarfélagið Hornafjörður, 7 ára,Alls,24
8401,7,2017,0,2017,Sveitarfélagið Hornafjörður, 7 ára,Alls,22
8401,7,2018,0,2018,Sveitarfélagið Hornafjörður, 7 ára,Alls,24
8401,7,2019,0,2019,Sveitarfélagið Hornafjörður, 7 ára,Alls,24
8401,7,2020,0,2020,Sveitarfélagið Hornafjörður, 7 ára,Alls,19
8401,7,2021,0,2021,Sveitarfélagið Hornafjörður, 7 ára,Alls,32
8401,7,2022,0,2022,Sveitarfélagið Hornafjörður, 7 ára,Alls,34
8401,7,2023,0,2023,Sveitarfélagið Hornafjörður, 7 ára,Alls,17
8401,7,2024,0,2024,Sveitarfélagið Hornafjörður, 7 ára,Alls,27
8401,7,2025,0,2025,Sveitarfélagið Hornafjörður, 7 ára,Alls,24
8401,7,2026,0,2026,Sveitarfélagið Hornafjörður, 7 ára,Alls,26
8401,8,1998,0,1998,Sveitarfélagið Hornafjörður, 8 ára,Alls,47
8401,8,1999,0,1999,Sveitarfélagið Hornafjörður, 8 ára,Alls,48
8401,8,2000,0,2000,Sveitarfélagið Hornafjörður, 8 ára,Alls,54
8401,8,2001,0,2001,Sveitarfélagið Hornafjörður, 8 ára,Alls,48
8401,8,2002,0,2002,Sveitarfélagið Hornafjörður, 8 ára,Alls,45
8401,8,2003,0,2003,Sveitarfélagið Hornafjörður, 8 ára,Alls,41
8401,8,2004,0,2004,Sveitarfélagið Hornafjörður, 8 ára,Alls,47
8401,8,2005,0,2005,Sveitarfélagið Hornafjörður, 8 ára,Alls,31
8401,8,2006,0,2006,Sveitarfélagið Hornafjörður, 8 ára,Alls,40
8401,8,2007,0,2007,Sveitarfélagið Hornafjörður, 8 ára,Alls,32
8401,8,2008,0,2008,Sveitarfélagið Hornafjörður, 8 ára,Alls,36
8401,8,2009,0,2009,Sveitarfélagið Hornafjörður, 8 ára,Alls,42
8401,8,2010,0,2010,Sveitarfélagið Hornafjörður, 8 ára,Alls,23
8401,8,2011,0,2011,Sveitarfélagið Hornafjörður, 8 ára,Alls,31
8401,8,2012,0,2012,Sveitarfélagið Hornafjörður, 8 ára,Alls,25
8401,8,2013,0,2013,Sveitarfélagið Hornafjörður, 8 ára,Alls,24
8401,8,2014,0,2014,Sveitarfélagið Hornafjörður, 8 ára,Alls,22
8401,8,2015,0,2015,Sveitarfélagið Hornafjörður, 8 ára,Alls,39
8401,8,2016,0,2016,Sveitarfélagið Hornafjörður, 8 ára,Alls,22
8401,8,2017,0,2017,Sveitarfélagið Hornafjörður, 8 ára,Alls,24
8401,8,2018,0,2018,Sveitarfélagið Hornafjörður, 8 ára,Alls,22
8401,8,2019,0,2019,Sveitarfélagið Hornafjörður, 8 ára,Alls,25
8401,8,2020,0,2020,Sveitarfélagið Hornafjörður, 8 ára,Alls,24
8401,8,2021,0,2021,Sveitarfélagið Hornafjörður, 8 ára,Alls,21
8401,8,2022,0,2022,Sveitarfélagið Hornafjörður, 8 ára,Alls,32
8401,8,2023,0,2023,Sveitarfélagið Hornafjörður, 8 ára,Alls,33
8401,8,2024,0,2024,Sveitarfélagið Hornafjörður, 8 ára,Alls,17
8401,8,2025,0,2025,Sveitarfélagið Hornafjörður, 8 ára,Alls,26
8401,8,2026,0,2026,Sveitarfélagið Hornafjörður, 8 ára,Alls,22
8401,9,1998,0,1998,Sveitarfélagið Hornafjörður, 9 ára,Alls,53
8401,9,1999,0,1999,Sveitarfélagið Hornafjörður, 9 ára,Alls,44
8401,9,2000,0,2000,Sveitarfélagið Hornafjörður, 9 ára,Alls,47
8401,9,2001,0,2001,Sveitarfélagið Hornafjörður, 9 ára,Alls,53
8401,9,2002,0,2002,Sveitarfélagið Hornafjörður, 9 ára,Alls,48
8401,9,2003,0,2003,Sveitarfélagið Hornafjörður, 9 ára,Alls,47
8401,9,2004,0,2004,Sveitarfélagið Hornafjörður, 9 ára,Alls,38
8401,9,2005,0,2005,Sveitarfélagið Hornafjörður, 9 ára,Alls,45
8401,9,2006,0,2006,Sveitarfélagið Hornafjörður, 9 ára,Alls,30
8401,9,2007,0,2007,Sveitarfélagið Hornafjörður, 9 ára,Alls,40
8401,9,2008,0,2008,Sveitarfélagið Hornafjörður, 9 ára,Alls,29
8401,9,2009,0,2009,Sveitarfélagið Hornafjörður, 9 ára,Alls,33
8401,9,2010,0,2010,Sveitarfélagið Hornafjörður, 9 ára,Alls,38
8401,9,2011,0,2011,Sveitarfélagið Hornafjörður, 9 ára,Alls,24
8401,9,2012,0,2012,Sveitarfélagið Hornafjörður, 9 ára,Alls,33
8401,9,2013,0,2013,Sveitarfélagið Hornafjörður, 9 ára,Alls,25
8401,9,2014,0,2014,Sveitarfélagið Hornafjörður, 9 ára,Alls,22
8401,9,2015,0,2015,Sveitarfélagið Hornafjörður, 9 ára,Alls,21
8401,9,2016,0,2016,Sveitarfélagið Hornafjörður, 9 ára,Alls,39
8401,9,2017,0,2017,Sveitarfélagið Hornafjörður, 9 ára,Alls,23
8401,9,2018,0,2018,Sveitarfélagið Hornafjörður, 9 ára,Alls,26
8401,9,2019,0,2019,Sveitarfélagið Hornafjörður, 9 ára,Alls,22
8401,9,2020,0,2020,Sveitarfélagið Hornafjörður, 9 ára,Alls,24
8401,9,2021,0,2021,Sveitarfélagið Hornafjörður, 9 ára,Alls,24
8401,9,2022,0,2022,Sveitarfélagið Hornafjörður, 9 ára,Alls,22
8401,9,2023,0,2023,Sveitarfélagið Hornafjörður, 9 ára,Alls,32
8401,9,2024,0,2024,Sveitarfélagið Hornafjörður, 9 ára,Alls,38
8401,9,2025,0,2025,Sveitarfélagið Hornafjörður, 9 ára,Alls,16
8401,9,2026,0,2026,Sveitarfélagið Hornafjörður, 9 ára,Alls,25
8401,10,1998,0,1998,Sveitarfélagið Hornafjörður, 10 ára,Alls,34
8401,10,1999,0,1999,Sveitarfélagið Hornafjörður, 10 ára,Alls,57
8401,10,2000,0,2000,Sveitarfélagið Hornafjörður, 10 ára,Alls,44
8401,10,2001,0,2001,Sveitarfélagið Hornafjörður, 10 ára,Alls,42
8401,10,2002,0,2002,Sveitarfélagið Hornafjörður, 10 ára,Alls,50
8401,10,2003,0,2003,Sveitarfélagið Hornafjörður, 10 ára,Alls,50
8401,10,2004,0,2004,Sveitarfélagið Hornafjörður, 10 ára,Alls,45
8401,10,2005,0,2005,Sveitarfélagið Hornafjörður, 10 ára,Alls,35
8401,10,2006,0,2006,Sveitarfélagið Hornafjörður, 10 ára,Alls,43
8401,10,2007,0,2007,Sveitarfélagið Hornafjörður, 10 ára,Alls,29
8401,10,2008,0,2008,Sveitarfélagið Hornafjörður, 10 ára,Alls,37
8401,10,2009,0,2009,Sveitarfélagið Hornafjörður, 10 ára,Alls,27
8401,10,2010,0,2010,Sveitarfélagið Hornafjörður, 10 ára,Alls,34
8401,10,2011,0,2011,Sveitarfélagið Hornafjörður, 10 ára,Alls,39
8401,10,2012,0,2012,Sveitarfélagið Hornafjörður, 10 ára,Alls,27
8401,10,2013,0,2013,Sveitarfélagið Hornafjörður, 10 ára,Alls,35
8401,10,2014,0,2014,Sveitarfélagið Hornafjörður, 10 ára,Alls,26
8401,10,2015,0,2015,Sveitarfélagið Hornafjörður, 10 ára,Alls,19
8401,10,2016,0,2016,Sveitarfélagið Hornafjörður, 10 ára,Alls,21
8401,10,2017,0,2017,Sveitarfélagið Hornafjörður, 10 ára,Alls,40
8401,10,2018,0,2018,Sveitarfélagið Hornafjörður, 10 ára,Alls,23
8401,10,2019,0,2019,Sveitarfélagið Hornafjörður, 10 ára,Alls,24
8401,10,2020,0,2020,Sveitarfélagið Hornafjörður, 10 ára,Alls,20
8401,10,2021,0,2021,Sveitarfélagið Hornafjörður, 10 ára,Alls,26
8401,10,2022,0,2022,Sveitarfélagið Hornafjörður, 10 ára,Alls,23
8401,10,2023,0,2023,Sveitarfélagið Hornafjörður, 10 ára,Alls,22
8401,10,2024,0,2024,Sveitarfélagið Hornafjörður, 10 ára,Alls,32
8401,10,2025,0,2025,Sveitarfélagið Hornafjörður, 10 ára,Alls,38
8401,10,2026,0,2026,Sveitarfélagið Hornafjörður, 10 ára,Alls,15
8401,11,1998,0,1998,Sveitarfélagið Hornafjörður, 11 ára,Alls,31
8401,11,1999,0,1999,Sveitarfélagið Hornafjörður, 11 ára,Alls,35
8401,11,2000,0,2000,Sveitarfélagið Hornafjörður, 11 ára,Alls,52
8401,11,2001,0,2001,Sveitarfélagið Hornafjörður, 11 ára,Alls,42
8401,11,2002,0,2002,Sveitarfélagið Hornafjörður, 11 ára,Alls,42
8401,11,2003,0,2003,Sveitarfélagið Hornafjörður, 11 ára,Alls,51
8401,11,2004,0,2004,Sveitarfélagið Hornafjörður, 11 ára,Alls,46
8401,11,2005,0,2005,Sveitarfélagið Hornafjörður, 11 ára,Alls,47
8401,11,2006,0,2006,Sveitarfélagið Hornafjörður, 11 ára,Alls,30
8401,11,2007,0,2007,Sveitarfélagið Hornafjörður, 11 ára,Alls,46
8401,11,2008,0,2008,Sveitarfélagið Hornafjörður, 11 ára,Alls,27
8401,11,2009,0,2009,Sveitarfélagið Hornafjörður, 11 ára,Alls,38
8401,11,2010,0,2010,Sveitarfélagið Hornafjörður, 11 ára,Alls,28
8401,11,2011,0,2011,Sveitarfélagið Hornafjörður, 11 ára,Alls,34
8401,11,2012,0,2012,Sveitarfélagið Hornafjörður, 11 ára,Alls,39
8401,11,2013,0,2013,Sveitarfélagið Hornafjörður, 11 ára,Alls,27
8401,11,2014,0,2014,Sveitarfélagið Hornafjörður, 11 ára,Alls,34
8401,11,2015,0,2015,Sveitarfélagið Hornafjörður, 11 ára,Alls,24
8401,11,2016,0,2016,Sveitarfélagið Hornafjörður, 11 ára,Alls,19
8401,11,2017,0,2017,Sveitarfélagið Hornafjörður, 11 ára,Alls,24
8401,11,2018,0,2018,Sveitarfélagið Hornafjörður, 11 ára,Alls,40
8401,11,2019,0,2019,Sveitarfélagið Hornafjörður, 11 ára,Alls,23
8401,11,2020,0,2020,Sveitarfélagið Hornafjörður, 11 ára,Alls,23
8401,11,2021,0,2021,Sveitarfélagið Hornafjörður, 11 ára,Alls,20
8401,11,2022,0,2022,Sveitarfélagið Hornafjörður, 11 ára,Alls,24
8401,11,2023,0,2023,Sveitarfélagið Hornafjörður, 11 ára,Alls,22
8401,11,2024,0,2024,Sveitarfélagið Hornafjörður, 11 ára,Alls,22
8401,11,2025,0,2025,Sveitarfélagið Hornafjörður, 11 ára,Alls,32
8401,11,2026,0,2026,Sveitarfélagið Hornafjörður, 11 ára,Alls,36
8401,12,1998,0,1998,Sveitarfélagið Hornafjörður, 12 ára,Alls,40
8401,12,1999,0,1999,Sveitarfélagið Hornafjörður, 12 ára,Alls,33
8401,12,2000,0,2000,Sveitarfélagið Hornafjörður, 12 ára,Alls,34
8401,12,2001,0,2001,Sveitarfélagið Hornafjörður, 12 ára,Alls,55
8401,12,2002,0,2002,Sveitarfélagið Hornafjörður, 12 ára,Alls,43
8401,12,2003,0,2003,Sveitarfélagið Hornafjörður, 12 ára,Alls,40
8401,12,2004,0,2004,Sveitarfélagið Hornafjörður, 12 ára,Alls,52
8401,12,2005,0,2005,Sveitarfélagið Hornafjörður, 12 ára,Alls,43
8401,12,2006,0,2006,Sveitarfélagið Hornafjörður, 12 ára,Alls,45
8401,12,2007,0,2007,Sveitarfélagið Hornafjörður, 12 ára,Alls,31
8401,12,2008,0,2008,Sveitarfélagið Hornafjörður, 12 ára,Alls,45
8401,12,2009,0,2009,Sveitarfélagið Hornafjörður, 12 ára,Alls,27
8401,12,2010,0,2010,Sveitarfélagið Hornafjörður, 12 ára,Alls,39
8401,12,2011,0,2011,Sveitarfélagið Hornafjörður, 12 ára,Alls,30
8401,12,2012,0,2012,Sveitarfélagið Hornafjörður, 12 ára,Alls,34
8401,12,2013,0,2013,Sveitarfélagið Hornafjörður, 12 ára,Alls,39
8401,12,2014,0,2014,Sveitarfélagið Hornafjörður, 12 ára,Alls,26
8401,12,2015,0,2015,Sveitarfélagið Hornafjörður, 12 ára,Alls,31
8401,12,2016,0,2016,Sveitarfélagið Hornafjörður, 12 ára,Alls,24
8401,12,2017,0,2017,Sveitarfélagið Hornafjörður, 12 ára,Alls,19
8401,12,2018,0,2018,Sveitarfélagið Hornafjörður, 12 ára,Alls,25
8401,12,2019,0,2019,Sveitarfélagið Hornafjörður, 12 ára,Alls,38
8401,12,2020,0,2020,Sveitarfélagið Hornafjörður, 12 ára,Alls,24
8401,12,2021,0,2021,Sveitarfélagið Hornafjörður, 12 ára,Alls,22
8401,12,2022,0,2022,Sveitarfélagið Hornafjörður, 12 ára,Alls,19
8401,12,2023,0,2023,Sveitarfélagið Hornafjörður, 12 ára,Alls,21
8401,12,2024,0,2024,Sveitarfélagið Hornafjörður, 12 ára,Alls,23
8401,12,2025,0,2025,Sveitarfélagið Hornafjörður, 12 ára,Alls,23
8401,12,2026,0,2026,Sveitarfélagið Hornafjörður, 12 ára,Alls,32
8401,13,1998,0,1998,Sveitarfélagið Hornafjörður, 13 ára,Alls,41
8401,13,1999,0,1999,Sveitarfélagið Hornafjörður, 13 ára,Alls,35
8401,13,2000,0,2000,Sveitarfélagið Hornafjörður, 13 ára,Alls,30
8401,13,2001,0,2001,Sveitarfélagið Hornafjörður, 13 ára,Alls,32
8401,13,2002,0,2002,Sveitarfélagið Hornafjörður, 13 ára,Alls,51
8401,13,2003,0,2003,Sveitarfélagið Hornafjörður, 13 ára,Alls,44
8401,13,2004,0,2004,Sveitarfélagið Hornafjörður, 13 ára,Alls,40
8401,13,2005,0,2005,Sveitarfélagið Hornafjörður, 13 ára,Alls,50
8401,13,2006,0,2006,Sveitarfélagið Hornafjörður, 13 ára,Alls,39
8401,13,2007,0,2007,Sveitarfélagið Hornafjörður, 13 ára,Alls,42
8401,13,2008,0,2008,Sveitarfélagið Hornafjörður, 13 ára,Alls,31
8401,13,2009,0,2009,Sveitarfélagið Hornafjörður, 13 ára,Alls,46
8401,13,2010,0,2010,Sveitarfélagið Hornafjörður, 13 ára,Alls,26
8401,13,2011,0,2011,Sveitarfélagið Hornafjörður, 13 ára,Alls,36
8401,13,2012,0,2012,Sveitarfélagið Hornafjörður, 13 ára,Alls,30
8401,13,2013,0,2013,Sveitarfélagið Hornafjörður, 13 ára,Alls,35
8401,13,2014,0,2014,Sveitarfélagið Hornafjörður, 13 ára,Alls,38
8401,13,2015,0,2015,Sveitarfélagið Hornafjörður, 13 ára,Alls,25
8401,13,2016,0,2016,Sveitarfélagið Hornafjörður, 13 ára,Alls,32
8401,13,2017,0,2017,Sveitarfélagið Hornafjörður, 13 ára,Alls,23
8401,13,2018,0,2018,Sveitarfélagið Hornafjörður, 13 ára,Alls,21
8401,13,2019,0,2019,Sveitarfélagið Hornafjörður, 13 ára,Alls,24
8401,13,2020,0,2020,Sveitarfélagið Hornafjörður, 13 ára,Alls,37
8401,13,2021,0,2021,Sveitarfélagið Hornafjörður, 13 ára,Alls,22
8401,13,2022,0,2022,Sveitarfélagið Hornafjörður, 13 ára,Alls,23
8401,13,2023,0,2023,Sveitarfélagið Hornafjörður, 13 ára,Alls,20
8401,13,2024,0,2024,Sveitarfélagið Hornafjörður, 13 ára,Alls,21
8401,13,2025,0,2025,Sveitarfélagið Hornafjörður, 13 ára,Alls,24
8401,13,2026,0,2026,Sveitarfélagið Hornafjörður, 13 ára,Alls,23
8401,14,1998,0,1998,Sveitarfélagið Hornafjörður, 14 ára,Alls,40
8401,14,1999,0,1999,Sveitarfélagið Hornafjörður, 14 ára,Alls,41
8401,14,2000,0,2000,Sveitarfélagið Hornafjörður, 14 ára,Alls,34
8401,14,2001,0,2001,Sveitarfélagið Hornafjörður, 14 ára,Alls,30
8401,14,2002,0,2002,Sveitarfélagið Hornafjörður, 14 ára,Alls,30
8401,14,2003,0,2003,Sveitarfélagið Hornafjörður, 14 ára,Alls,52
8401,14,2004,0,2004,Sveitarfélagið Hornafjörður, 14 ára,Alls,46
8401,14,2005,0,2005,Sveitarfélagið Hornafjörður, 14 ára,Alls,40
8401,14,2006,0,2006,Sveitarfélagið Hornafjörður, 14 ára,Alls,48
8401,14,2007,0,2007,Sveitarfélagið Hornafjörður, 14 ára,Alls,39
8401,14,2008,0,2008,Sveitarfélagið Hornafjörður, 14 ára,Alls,40
8401,14,2009,0,2009,Sveitarfélagið Hornafjörður, 14 ára,Alls,31
8401,14,2010,0,2010,Sveitarfélagið Hornafjörður, 14 ára,Alls,45
8401,14,2011,0,2011,Sveitarfélagið Hornafjörður, 14 ára,Alls,27
8401,14,2012,0,2012,Sveitarfélagið Hornafjörður, 14 ára,Alls,37
8401,14,2013,0,2013,Sveitarfélagið Hornafjörður, 14 ára,Alls,30
8401,14,2014,0,2014,Sveitarfélagið Hornafjörður, 14 ára,Alls,36
8401,14,2015,0,2015,Sveitarfélagið Hornafjörður, 14 ára,Alls,38
8401,14,2016,0,2016,Sveitarfélagið Hornafjörður, 14 ára,Alls,25
8401,14,2017,0,2017,Sveitarfélagið Hornafjörður, 14 ára,Alls,32
8401,14,2018,0,2018,Sveitarfélagið Hornafjörður, 14 ára,Alls,23
8401,14,2019,0,2019,Sveitarfélagið Hornafjörður, 14 ára,Alls,21
8401,14,2020,0,2020,Sveitarfélagið Hornafjörður, 14 ára,Alls,23
8401,14,2021,0,2021,Sveitarfélagið Hornafjörður, 14 ára,Alls,37
8401,14,2022,0,2022,Sveitarfélagið Hornafjörður, 14 ára,Alls,24
8401,14,2023,0,2023,Sveitarfélagið Hornafjörður, 14 ára,Alls,25
8401,14,2024,0,2024,Sveitarfélagið Hornafjörður, 14 ára,Alls,20
8401,14,2025,0,2025,Sveitarfélagið Hornafjörður, 14 ára,Alls,20
8401,14,2026,0,2026,Sveitarfélagið Hornafjörður, 14 ára,Alls,23
8401,15,1998,0,1998,Sveitarfélagið Hornafjörður, 15 ára,Alls,35
8401,15,1999,0,1999,Sveitarfélagið Hornafjörður, 15 ára,Alls,38
8401,15,2000,0,2000,Sveitarfélagið Hornafjörður, 15 ára,Alls,41
8401,15,2001,0,2001,Sveitarfélagið Hornafjörður, 15 ára,Alls,34
8401,15,2002,0,2002,Sveitarfélagið Hornafjörður, 15 ára,Alls,29
8401,15,2003,0,2003,Sveitarfélagið Hornafjörður, 15 ára,Alls,31
8401,15,2004,0,2004,Sveitarfélagið Hornafjörður, 15 ára,Alls,51
8401,15,2005,0,2005,Sveitarfélagið Hornafjörður, 15 ára,Alls,47
8401,15,2006,0,2006,Sveitarfélagið Hornafjörður, 15 ára,Alls,43
8401,15,2007,0,2007,Sveitarfélagið Hornafjörður, 15 ára,Alls,46
8401,15,2008,0,2008,Sveitarfélagið Hornafjörður, 15 ára,Alls,37
8401,15,2009,0,2009,Sveitarfélagið Hornafjörður, 15 ára,Alls,41
8401,15,2010,0,2010,Sveitarfélagið Hornafjörður, 15 ára,Alls,30
8401,15,2011,0,2011,Sveitarfélagið Hornafjörður, 15 ára,Alls,43
8401,15,2012,0,2012,Sveitarfélagið Hornafjörður, 15 ára,Alls,25
8401,15,2013,0,2013,Sveitarfélagið Hornafjörður, 15 ára,Alls,38
8401,15,2014,0,2014,Sveitarfélagið Hornafjörður, 15 ára,Alls,31
8401,15,2015,0,2015,Sveitarfélagið Hornafjörður, 15 ára,Alls,34
8401,15,2016,0,2016,Sveitarfélagið Hornafjörður, 15 ára,Alls,40
8401,15,2017,0,2017,Sveitarfélagið Hornafjörður, 15 ára,Alls,26
8401,15,2018,0,2018,Sveitarfélagið Hornafjörður, 15 ára,Alls,33
8401,15,2019,0,2019,Sveitarfélagið Hornafjörður, 15 ára,Alls,22
8401,15,2020,0,2020,Sveitarfélagið Hornafjörður, 15 ára,Alls,21
8401,15,2021,0,2021,Sveitarfélagið Hornafjörður, 15 ára,Alls,24
8401,15,2022,0,2022,Sveitarfélagið Hornafjörður, 15 ára,Alls,37
8401,15,2023,0,2023,Sveitarfélagið Hornafjörður, 15 ára,Alls,24
8401,15,2024,0,2024,Sveitarfélagið Hornafjörður, 15 ára,Alls,27
8401,15,2025,0,2025,Sveitarfélagið Hornafjörður, 15 ára,Alls,20
8401,15,2026,0,2026,Sveitarfélagið Hornafjörður, 15 ára,Alls,18
8508,-1,1998,0,1998,Mýrdalshreppur,Alls,Alls,526
8508,-1,1999,0,1999,Mýrdalshreppur,Alls,Alls,521
8508,-1,2000,0,2000,Mýrdalshreppur,Alls,Alls,520
8508,-1,2001,0,2001,Mýrdalshreppur,Alls,Alls,521
8508,-1,2002,0,2002,Mýrdalshreppur,Alls,Alls,526
8508,-1,2003,0,2003,Mýrdalshreppur,Alls,Alls,505
8508,-1,2004,0,2004,Mýrdalshreppur,Alls,Alls,493
8508,-1,2005,0,2005,Mýrdalshreppur,Alls,Alls,508
8508,-1,2006,0,2006,Mýrdalshreppur,Alls,Alls,504
8508,-1,2007,0,2007,Mýrdalshreppur,Alls,Alls,496
8508,-1,2008,0,2008,Mýrdalshreppur,Alls,Alls,489
8508,-1,2009,0,2009,Mýrdalshreppur,Alls,Alls,489
8508,-1,2010,0,2010,Mýrdalshreppur,Alls,Alls,510
8508,-1,2011,0,2011,Mýrdalshreppur,Alls,Alls,459
8508,-1,2012,0,2012,Mýrdalshreppur,Alls,Alls,451
8508,-1,2013,0,2013,Mýrdalshreppur,Alls,Alls,456
8508,-1,2014,0,2014,Mýrdalshreppur,Alls,Alls,485
8508,-1,2015,0,2015,Mýrdalshreppur,Alls,Alls,478
8508,-1,2016,0,2016,Mýrdalshreppur,Alls,Alls,513
8508,-1,2017,0,2017,Mýrdalshreppur,Alls,Alls,552
8508,-1,2018,0,2018,Mýrdalshreppur,Alls,Alls,611
8508,-1,2019,0,2019,Mýrdalshreppur,Alls,Alls,667
8508,-1,2020,0,2020,Mýrdalshreppur,Alls,Alls,683
8508,-1,2021,0,2021,Mýrdalshreppur,Alls,Alls,707
8508,-1,2022,0,2022,Mýrdalshreppur,Alls,Alls,758
8508,-1,2023,0,2023,Mýrdalshreppur,Alls,Alls,802
8508,-1,2024,0,2024,Mýrdalshreppur,Alls,Alls,881
8508,-1,2025,0,2025,Mýrdalshreppur,Alls,Alls,965
8508,-1,2026,0,2026,Mýrdalshreppur,Alls,Alls,1004
8508,6,1998,0,1998,Mýrdalshreppur, 6 ára,Alls,13
8508,6,1999,0,1999,Mýrdalshreppur, 6 ára,Alls,4
8508,6,2000,0,2000,Mýrdalshreppur, 6 ára,Alls,8
8508,6,2001,0,2001,Mýrdalshreppur, 6 ára,Alls,7
8508,6,2002,0,2002,Mýrdalshreppur, 6 ára,Alls,7
8508,6,2003,0,2003,Mýrdalshreppur, 6 ára,Alls,8
8508,6,2004,0,2004,Mýrdalshreppur, 6 ára,Alls,4
8508,6,2005,0,2005,Mýrdalshreppur, 6 ára,Alls,6
8508,6,2006,0,2006,Mýrdalshreppur, 6 ára,Alls,9
8508,6,2007,0,2007,Mýrdalshreppur, 6 ára,Alls,7
8508,6,2008,0,2008,Mýrdalshreppur, 6 ára,Alls,3
8508,6,2009,0,2009,Mýrdalshreppur, 6 ára,Alls,8
8508,6,2010,0,2010,Mýrdalshreppur, 6 ára,Alls,6
