year,school_year,grunnskoli,normalized_school_name,student_count_10th_grade,source_url,source_note
2001,2001-2002,Grunnskóli Mjóafjarðar,grunnskoli mjoafjardar,0,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskóli Raufarhafnar,grunnskoli raufarhafnar,2,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskóli Reyðarfjarðar,grunnskoli reydarfjardar,9,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskóli Siglufjarðar,grunnskoli siglufjardar,24,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskóli Önundarfjarðar,grunnskoli onundarfjardar,0,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskólinn Hellu,grunnskolinn hellu,19,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskólinn Hofsósi,grunnskolinn hofsosi,5,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskólinn Tjarnarlundi,grunnskolinn tjarnarlundi,1,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskólinn að Hólum,grunnskolinn ad holum,0,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
2001,2001-2002,Grunnskólinn Þingeyri,grunnskolinn thingeyri,6,https://px.hagstofa.is/pxis/pxweb/is/Samfelag/Samfelag__skolamal__2_grunnskolastig__0_gsNemendur/SKO02102.px/,"Hagstofa table SKO02102. Grade rows 1. bekkur through 10. bekkur; raw table also includes Alls, Drengir, and Stúlkur categories. Use as denominator/proxy context, not a true framhaldsskóli graduation-rate denominator."
